f,f_id,hours,hum,tem
2018-09-26 10:00:00,31449,6,85.2,24.7
2018-09-26 11:00:00,31448,7,84.0,24.8
2018-09-26 12:00:00,31447,8,81.5,24.9
2018-09-26 13:00:00,31446,9,79.0,25.2
2018-09-26 14:00:00,31445,10,85.5,24.2
2018-09-26 15:00:00,31444,11,89.0,23.6
2018-09-26 16:00:00,31401,6,95.2,22.9
2018-09-26 17:00:00,31443,12,92.0,23.2
2018-09-26 18:00:00,31502,1,91.2,23.4
2018-09-26 19:00:00,31501,2,92.8,23.3
2018-09-26 20:00:00,31500,3,93.3,23.2
2018-09-26 21:00:00,31400,7,95.5,22.9
2018-09-26 22:00:00,31399,8,95.5,22.8
2018-09-26 23:00:00,31398,9,95.2,22.8
2018-09-27 00:00:00,31397,10,97.3,22.2
2018-09-27 01:00:00,31396,11,97.1,22.4
2018-09-27 02:00:00,31395,12,96.9,22.3
2018-09-27 03:00:00,31454,1,91.1,23.5
2018-09-27 04:00:00,31499,4,89.0,24.0
2018-09-27 05:00:00,31498,5,90.3,23.8
2018-09-27 06:00:00,31549,2,84.4,25.4
2018-09-27 07:00:00,31548,3,83.4,25.8
2018-09-27 08:00:00,31547,4,82.7,25.9
2018-09-27 09:00:00,31546,5,79.3,26.4
2018-09-27 10:00:00,31545,6,82.2,25.8
2018-09-27 11:00:00,31544,7,82.7,25.5
2018-09-27 12:00:00,31543,8,80.7,25.5
2018-09-27 13:00:00,31542,9,78.7,25.6
2018-09-27 14:00:00,31541,10,83.0,24.8
2018-09-27 15:00:00,31540,11,86.3,24.2
2018-09-27 16:00:00,31497,6,91.4,23.6
2018-09-27 17:00:00,31539,12,87.6,23.9
2018-09-27 18:00:00,31598,1,92.6,23.1
2018-09-27 19:00:00,31597,2,94.5,22.8
2018-09-27 20:00:00,31596,3,94.8,22.7
2018-09-27 21:00:00,31496,7,92.1,23.5
2018-09-27 22:00:00,31495,8,92.5,23.3
2018-09-27 23:00:00,31494,9,92.2,23.3
2018-09-28 00:00:00,31493,10,96.3,22.4
2018-09-28 01:00:00,31492,11,95.3,22.7
2018-09-28 02:00:00,31491,12,93.6,23.0
2018-09-28 03:00:00,31550,1,86.9,24.7
2018-09-28 04:00:00,31595,4,93.4,23.0
2018-09-28 05:00:00,31594,5,94.7,22.8
2018-09-28 06:00:00,31645,2,83.1,25.8
2018-09-28 07:00:00,31644,3,80.8,26.5
2018-09-28 08:00:00,31643,4,79.2,26.8
2018-09-28 09:00:00,31642,5,76.4,27.2
2018-09-28 10:00:00,31641,6,77.4,27.1
2018-09-28 11:00:00,31640,7,76.5,27.0
2018-09-28 12:00:00,31639,8,75.3,26.9
2018-09-28 13:00:00,31638,9,74.3,26.9
2018-09-28 14:00:00,31637,10,79.1,25.8
2018-09-28 15:00:00,31636,11,84.0,24.9
2018-09-28 16:00:00,31593,6,95.7,22.7
2018-09-28 17:00:00,31635,12,87.4,24.1
2018-09-28 18:00:00,31694,1,86.2,24.2
2018-09-28 19:00:00,31693,2,88.4,23.8
2018-09-28 20:00:00,31692,3,89.2,23.5
2018-09-28 21:00:00,31592,7,96.0,22.6
2018-09-28 22:00:00,31591,8,95.7,22.6
2018-09-28 23:00:00,31590,9,95.4,22.6
2018-09-29 00:00:00,31589,10,97.5,22.3
2018-09-29 01:00:00,31588,11,96.1,22.7
2018-09-29 02:00:00,31587,12,88.9,24.1
2018-09-29 03:00:00,31646,1,86.4,24.9
2018-09-29 04:00:00,32459,4,84.2,22.4
2018-09-29 05:00:00,32458,5,85.8,22.0
2018-09-29 06:00:00,32509,2,62.4,25.0
2018-09-29 07:00:00,32508,3,57.2,26.6
2018-09-29 08:00:00,32507,4,54.1,27.8
2018-09-29 09:00:00,32506,5,51.9,28.6
2018-09-29 10:00:00,32505,6,46.5,30.2
2018-09-29 11:00:00,32504,7,48.2,29.9
2018-09-29 12:00:00,32503,8,50.9,29.3
2018-09-29 13:00:00,32502,9,54.6,28.8
2018-09-29 14:00:00,32501,10,61.0,27.4
2018-09-29 15:00:00,32500,11,65.2,26.0
2018-09-29 16:00:00,32457,6,87.1,21.7
2018-09-29 17:00:00,32499,12,72.7,24.2
2018-09-29 18:00:00,32558,1,72.7,23.5
2018-09-29 19:00:00,32557,2,75.9,22.7
2018-09-29 20:00:00,32556,3,79.0,21.7
2018-09-29 21:00:00,32456,7,87.7,21.5
2018-09-29 22:00:00,32455,8,87.1,21.3
2018-09-29 23:00:00,32454,9,86.2,21.3
2018-09-30 00:00:00,32453,10,85.6,21.4
2018-09-30 01:00:00,32452,11,82.7,22.0
2018-09-30 02:00:00,32451,12,75.4,23.1
2018-09-30 03:00:00,32510,1,70.7,23.3
2018-09-30 04:00:00,32555,4,81.5,21.3
2018-09-30 05:00:00,32554,5,83.7,20.9
2018-09-30 06:00:00,32605,2,62.6,25.9
2018-09-30 07:00:00,32604,3,59.5,27.5
2018-09-30 08:00:00,32603,4,56.5,28.8
2018-09-30 09:00:00,32602,5,53.1,30.2
2018-09-30 10:00:00,32601,6,51.9,30.7
2018-09-30 11:00:00,32600,7,53.9,30.3
2018-09-30 12:00:00,32599,8,56.8,29.5
2018-09-30 13:00:00,32598,9,60.6,28.8
2018-09-30 14:00:00,32597,10,66.4,27.6
2018-09-30 15:00:00,32596,11,71.3,26.4
2018-09-30 16:00:00,32553,6,85.2,20.6
2018-09-30 17:00:00,32595,12,77.4,25.0
2018-09-30 18:00:00,32654,1,80.5,24.6
2018-09-30 19:00:00,32653,2,83.6,24.1
2018-09-30 20:00:00,32652,3,85.7,23.6
2018-09-30 21:00:00,32552,7,85.2,20.6
2018-09-30 22:00:00,32551,8,83.9,20.7
2018-09-30 23:00:00,32550,9,82.6,20.8
2018-10-01 00:00:00,32549,10,83.1,20.8
2018-10-01 01:00:00,32548,11,81.1,21.3
2018-10-01 02:00:00,32547,12,73.5,22.6
2018-10-01 03:00:00,32606,1,67.3,24.1
2018-10-01 04:00:00,32651,4,87.6,23.3
2018-10-01 05:00:00,32650,5,89.0,23.1
2018-10-01 06:00:00,32701,2,70.4,27.6
2018-10-01 07:00:00,32700,3,66.8,28.7
2018-10-01 08:00:00,32699,4,66.0,29.2
2018-10-01 09:00:00,32698,5,66.9,29.1
2018-10-01 10:00:00,32697,6,71.3,28.1
2018-10-01 11:00:00,32696,7,73.6,27.5
2018-10-01 12:00:00,32695,8,74.4,27.1
2018-10-01 13:00:00,32694,9,75.7,26.5
2018-10-01 14:00:00,32693,10,81.3,25.5
2018-10-01 15:00:00,32692,11,85.7,24.6
2018-10-01 16:00:00,32649,6,90.6,23.0
2018-10-01 17:00:00,32691,12,83.1,24.9
2018-10-01 18:00:00,32750,1,82.5,25.3
2018-10-01 19:00:00,32749,2,84.5,24.9
2018-10-01 20:00:00,32748,3,90.7,23.6
2018-10-01 21:00:00,32648,7,91.7,22.7
2018-10-01 22:00:00,32647,8,91.5,22.6
2018-10-01 23:00:00,32646,9,91.6,22.5
2018-10-02 00:00:00,32645,10,92.6,22.4
2018-10-02 01:00:00,32644,11,91.1,22.9
2018-10-02 02:00:00,32643,12,85.0,24.0
2018-10-02 03:00:00,32702,1,75.2,26.2
2018-10-02 04:00:00,32747,4,92.0,23.3
2018-10-02 05:00:00,32746,5,92.9,23.2
2018-10-02 06:00:00,32797,2,67.3,28.5
2018-10-02 07:00:00,32796,3,60.0,30.1
2018-10-02 08:00:00,32795,4,55.9,31.4
2018-10-02 09:00:00,32794,5,53.4,32.0
2018-10-02 10:00:00,32793,6,51.2,32.6
2018-10-02 11:00:00,32792,7,54.1,32.3
2018-10-02 12:00:00,32791,8,58.7,31.4
2018-10-02 13:00:00,32790,9,64.1,30.4
2018-10-02 14:00:00,32789,10,69.9,29.1
2018-10-02 15:00:00,32788,11,76.1,27.8
2018-10-02 16:00:00,32745,6,94.0,23.0
2018-10-02 17:00:00,32787,12,81.2,26.4
2018-10-02 18:00:00,32846,1,91.6,24.4
2018-10-02 19:00:00,32845,2,93.0,24.0
2018-10-02 20:00:00,32844,3,93.6,23.6
2018-10-02 21:00:00,32744,7,94.5,22.8
2018-10-02 22:00:00,32743,8,94.3,22.7
2018-10-02 23:00:00,32742,9,94.2,22.6
2018-10-03 00:00:00,32741,10,95.0,22.6
2018-10-03 01:00:00,32740,11,93.5,23.2
2018-10-03 02:00:00,32739,12,86.9,24.5
2018-10-03 03:00:00,32798,1,76.4,26.7
2018-10-03 04:00:00,32843,4,89.7,24.2
2018-10-03 05:00:00,32842,5,90.8,23.9
2018-10-03 06:00:00,32893,2,63.9,29.3
2018-10-03 07:00:00,32892,3,57.2,30.6
2018-10-03 08:00:00,32891,4,52.4,31.9
2018-10-03 09:00:00,32890,5,49.4,32.6
2018-10-03 10:00:00,32889,6,47.0,33.1
2018-10-03 11:00:00,32888,7,48.1,33.2
2018-10-03 12:00:00,32887,8,50.4,32.7
2018-10-03 13:00:00,32886,9,53.8,32.0
2018-10-03 14:00:00,32885,10,59.7,30.4
2018-10-03 15:00:00,32884,11,66.2,28.7
2018-10-03 16:00:00,32841,6,92.3,23.6
2018-10-03 17:00:00,32883,12,72.0,27.1
2018-10-03 18:00:00,32942,1,75.3,26.2
2018-10-03 19:00:00,32941,2,78.1,25.5
2018-10-03 20:00:00,32940,3,80.2,24.9
2018-10-03 21:00:00,32840,7,92.8,23.3
2018-10-03 22:00:00,32839,8,93.1,23.1
2018-10-03 23:00:00,32838,9,93.0,22.9
2018-10-04 00:00:00,32837,10,93.3,23.0
2018-10-04 01:00:00,32836,11,91.0,23.8
2018-10-04 02:00:00,32835,12,83.8,25.2
2018-10-04 03:00:00,32894,1,72.3,27.7
2018-10-04 04:00:00,32939,4,80.3,24.6
2018-10-04 05:00:00,32938,5,81.6,24.1
2018-10-04 06:00:00,32989,2,54.2,30.6
2018-10-04 07:00:00,32988,3,49.9,32.1
2018-10-04 08:00:00,32987,4,45.7,33.6
2018-10-04 09:00:00,32986,5,43.4,34.5
2018-10-04 10:00:00,32985,6,43.8,34.1
2018-10-04 11:00:00,32984,7,44.2,34.1
2018-10-04 12:00:00,32983,8,46.3,33.3
2018-10-04 13:00:00,32982,9,49.5,32.2
2018-10-04 14:00:00,32981,10,54.1,30.9
2018-10-04 15:00:00,32980,11,58.1,29.6
2018-10-04 16:00:00,32937,6,83.3,23.5
2018-10-04 17:00:00,32979,12,61.3,28.7
2018-10-04 18:00:00,33038,1,71.0,26.2
2018-10-04 19:00:00,33037,2,74.0,25.8
2018-10-04 20:00:00,33036,3,76.3,25.5
2018-10-04 21:00:00,32936,7,84.5,23.1
2018-10-04 22:00:00,32935,8,84.7,22.8
2018-10-04 23:00:00,32934,9,84.8,22.5
2018-10-05 00:00:00,32933,10,85.4,22.7
2018-10-05 01:00:00,32932,11,83.2,23.4
2018-10-05 02:00:00,32931,12,76.8,24.9
2018-10-05 03:00:00,32990,1,59.7,28.9
2018-10-05 04:00:00,33035,4,73.1,26.4
2018-10-05 05:00:00,33034,5,74.8,26.3
2018-10-05 06:00:00,33085,2,69.7,29.3
2018-10-05 07:00:00,33084,3,68.4,29.7
2018-10-05 08:00:00,33083,4,68.1,29.6
2018-10-05 09:00:00,33082,5,69.5,29.0
2018-10-05 10:00:00,33081,6,77.5,26.9
2018-10-05 11:00:00,33080,7,78.0,26.6
2018-10-05 12:00:00,33079,8,76.4,26.5
2018-10-05 13:00:00,33078,9,75.4,26.4
2018-10-05 14:00:00,33077,10,78.6,26.0
2018-10-05 15:00:00,33076,11,81.3,25.6
2018-10-05 16:00:00,33033,6,76.8,26.1
2018-10-05 17:00:00,33075,12,78.8,26.1
2018-10-05 18:00:00,33134,1,84.4,25.2
2018-10-05 19:00:00,33133,2,86.4,24.9
2018-10-05 20:00:00,33132,3,87.7,24.7
2018-10-05 21:00:00,33032,7,78.9,25.8
2018-10-05 22:00:00,33031,8,80.6,25.6
2018-10-05 23:00:00,33030,9,82.9,25.4
2018-10-06 00:00:00,33029,10,87.2,24.7
2018-10-06 01:00:00,33028,11,88.7,24.8
2018-10-06 02:00:00,33027,12,84.7,25.7
2018-10-06 03:00:00,33086,1,70.9,28.7
2018-10-06 04:00:00,33131,4,90.2,24.3
2018-10-06 05:00:00,33130,5,91.3,24.1
2018-10-06 06:00:00,33181,2,80.6,26.8
2018-10-06 07:00:00,33180,3,76.3,27.6
2018-10-06 08:00:00,33179,4,73.6,28.1
2018-10-06 09:00:00,33178,5,73.0,28.2
2018-10-06 10:00:00,33177,6,73.8,27.9
2018-10-06 11:00:00,33176,7,76.2,27.3
2018-10-06 12:00:00,33175,8,77.6,26.8
2018-10-06 13:00:00,33174,9,79.4,26.2
2018-10-06 14:00:00,33173,10,82.5,25.6
2018-10-06 15:00:00,33172,11,85.8,25.0
2018-10-06 16:00:00,33129,6,92.7,24.0
2018-10-06 17:00:00,33171,12,86.4,24.7
2018-10-06 18:00:00,33230,1,97.3,23.0
2018-10-06 19:00:00,33229,2,98.8,22.7
2018-10-06 20:00:00,33228,3,99.5,22.6
2018-10-06 21:00:00,33128,7,92.9,23.9
2018-10-06 22:00:00,33127,8,92.7,23.9
2018-10-06 23:00:00,33126,9,92.9,23.8
2018-10-07 00:00:00,33125,10,95.4,23.5
2018-10-07 01:00:00,33124,11,95.3,23.9
2018-10-07 02:00:00,33123,12,89.3,25.1
2018-10-07 03:00:00,33182,1,84.2,26.0
2018-10-07 04:00:00,33227,4,92.0,23.8
2018-10-07 05:00:00,33226,5,93.7,23.4
2018-10-07 06:00:00,33277,2,66.8,28.8
2018-10-07 07:00:00,33276,3,59.5,30.3
2018-10-07 08:00:00,33275,4,55.5,31.5
2018-10-07 09:00:00,33274,5,53.7,32.1
2018-10-07 10:00:00,33273,6,51.9,32.6
2018-10-07 11:00:00,33272,7,54.0,32.4
2018-10-07 12:00:00,33271,8,57.7,31.6
2018-10-07 13:00:00,33270,9,62.3,30.7
2018-10-07 14:00:00,33269,10,68.2,29.3
2018-10-07 15:00:00,33268,11,75.1,27.9
2018-10-07 16:00:00,33225,6,95.5,23.0
2018-10-07 17:00:00,33267,12,80.3,26.6
2018-10-07 18:00:00,33326,1,85.5,25.7
2018-10-07 19:00:00,33325,2,87.0,25.3
2018-10-07 20:00:00,33324,3,87.9,24.9
2018-10-07 21:00:00,33224,7,96.2,22.6
2018-10-07 22:00:00,33223,8,96.6,22.3
2018-10-07 23:00:00,33222,9,96.9,22.0
2018-10-08 00:00:00,33221,10,97.6,22.1
2018-10-08 01:00:00,33220,11,94.7,23.0
2018-10-08 02:00:00,33219,12,86.0,24.8
2018-10-08 03:00:00,33278,1,75.5,27.1
2018-10-08 04:00:00,33323,4,88.9,24.5
2018-10-08 05:00:00,33322,5,89.9,24.2
2018-10-08 06:00:00,33373,2,67.0,29.3
2018-10-08 07:00:00,33372,3,59.2,30.8
2018-10-08 08:00:00,33371,4,53.9,32.2
2018-10-08 09:00:00,33370,5,51.0,32.9
2018-10-08 10:00:00,33369,6,48.2,33.6
2018-10-08 11:00:00,33368,7,50.3,33.5
2018-10-08 12:00:00,33367,8,53.8,32.7
2018-10-08 13:00:00,33366,9,58.8,31.7
2018-10-08 14:00:00,33365,10,65.0,30.1
2018-10-08 15:00:00,33364,11,71.9,28.6
2018-10-08 16:00:00,33321,6,91.2,23.9
2018-10-08 17:00:00,33363,12,78.0,27.0
2018-10-08 18:00:00,33422,1,79.6,26.9
2018-10-08 19:00:00,33421,2,82.6,26.2
2018-10-08 20:00:00,33420,3,89.4,24.8
2018-10-08 21:00:00,33320,7,91.5,23.6
2018-10-08 22:00:00,33319,8,91.4,23.4
2018-10-08 23:00:00,33318,9,91.5,23.1
2018-10-09 00:00:00,33317,10,93.1,23.2
2018-10-09 01:00:00,33316,11,92.2,24.0
2018-10-09 02:00:00,33315,12,85.7,25.6
2018-10-09 03:00:00,33374,1,76.0,27.6
2018-10-09 04:00:00,31691,4,91.8,23.0
2018-10-09 05:00:00,31690,5,93.2,22.7
2018-10-09 06:00:00,31741,2,70.2,27.1
2018-10-09 07:00:00,31740,3,64.6,28.4
2018-10-09 08:00:00,31739,4,60.8,29.5
2018-10-09 09:00:00,31738,5,57.2,30.4
2018-10-09 10:00:00,31737,6,54.4,31.2
2018-10-09 11:00:00,31736,7,56.2,31.0
2018-10-09 12:00:00,31735,8,59.8,30.2
2018-10-09 13:00:00,31734,9,63.9,29.4
2018-10-09 14:00:00,31733,10,69.8,28.1
2018-10-09 15:00:00,31732,11,76.3,26.8
2018-10-09 16:00:00,31689,6,94.3,22.6
2018-10-09 17:00:00,31731,12,82.7,25.4
2018-10-09 18:00:00,31790,1,83.5,25.1
2018-10-09 19:00:00,31789,2,86.7,24.5
2018-10-09 20:00:00,31788,3,88.8,24.1
2018-10-09 21:00:00,31688,7,94.8,22.5
2018-10-09 22:00:00,31687,8,94.4,22.5
2018-10-09 23:00:00,31686,9,93.9,22.6
2018-10-10 00:00:00,31685,10,94.3,22.5
2018-10-10 01:00:00,31684,11,91.8,23.1
2018-10-10 02:00:00,31683,12,84.7,24.5
2018-10-10 03:00:00,31742,1,78.4,25.5
2018-10-10 04:00:00,33419,4,91.1,24.4
2018-10-10 05:00:00,33418,5,92.4,24.0
2018-10-10 06:00:00,33469,2,66.1,29.7
2018-10-10 07:00:00,33468,3,63.1,30.1
2018-10-10 08:00:00,33467,4,59.4,31.1
2018-10-10 09:00:00,33466,5,57.6,31.5
2018-10-10 10:00:00,33465,6,56.0,31.9
2018-10-10 11:00:00,33464,7,58.6,31.6
2018-10-10 12:00:00,33463,8,61.9,30.9
2018-10-10 13:00:00,33462,9,66.7,30.0
2018-10-10 14:00:00,33461,10,72.7,28.7
2018-10-10 15:00:00,33460,11,78.8,27.5
2018-10-10 16:00:00,33417,6,94.0,23.7
2018-10-10 17:00:00,33459,12,83.0,26.4
2018-10-10 18:00:00,33518,1,83.5,26.3
2018-10-10 19:00:00,33517,2,85.7,25.7
2018-10-10 20:00:00,33516,3,87.3,25.1
2018-10-10 21:00:00,33416,7,94.2,23.6
2018-10-10 22:00:00,33415,8,94.0,23.5
2018-10-10 23:00:00,33414,9,94.2,23.3
2018-10-11 00:00:00,33413,10,95.1,23.2
2018-10-11 01:00:00,33412,11,93.5,23.7
2018-10-11 02:00:00,33411,12,85.1,25.4
2018-10-11 03:00:00,33470,1,79.4,26.8
2018-10-11 04:00:00,33515,4,91.6,24.1
2018-10-11 05:00:00,33514,5,92.6,23.8
2018-10-11 06:00:00,33565,2,76.8,28.3
2018-10-11 07:00:00,33564,3,70.9,29.5
2018-10-11 08:00:00,33563,4,66.3,30.4
2018-10-11 09:00:00,33562,5,64.1,30.7
2018-10-11 10:00:00,33561,6,60.8,31.2
2018-10-11 11:00:00,33560,7,63.5,30.8
2018-10-11 12:00:00,33559,8,66.4,30.0
2018-10-11 13:00:00,33558,9,71.0,28.9
2018-10-11 14:00:00,33557,10,77.0,27.7
2018-10-11 15:00:00,33556,11,82.0,26.6
2018-10-11 16:00:00,33513,6,93.7,23.5
2018-10-11 17:00:00,33555,12,85.1,25.7
2018-10-11 18:00:00,33614,1,80.2,26.7
2018-10-11 19:00:00,33613,2,82.1,26.2
2018-10-11 20:00:00,33612,3,83.5,25.7
2018-10-11 21:00:00,33512,7,94.0,23.3
2018-10-11 22:00:00,33511,8,93.6,23.2
2018-10-11 23:00:00,33510,9,93.5,23.1
2018-10-12 00:00:00,33509,10,95.1,23.1
2018-10-12 01:00:00,33508,11,93.9,23.8
2018-10-12 02:00:00,33507,12,86.0,25.5
2018-10-12 03:00:00,33566,1,82.7,27.0
2018-10-12 04:00:00,33611,4,91.7,24.0
2018-10-12 05:00:00,33610,5,92.2,23.8
2018-10-12 06:00:00,33661,2,80.7,26.7
2018-10-12 07:00:00,33660,3,75.0,27.8
2018-10-12 08:00:00,33659,4,71.1,28.6
2018-10-12 09:00:00,33658,5,69.2,28.9
2018-10-12 10:00:00,33657,6,65.8,29.4
2018-10-12 11:00:00,33656,7,68.5,28.8
2018-10-12 12:00:00,33655,8,71.1,28.0
2018-10-12 13:00:00,33654,9,75.2,26.9
2018-10-12 14:00:00,33653,10,80.2,26.1
2018-10-12 15:00:00,33652,11,83.8,25.4
2018-10-12 16:00:00,33609,6,93.2,23.6
2018-10-12 17:00:00,33651,12,85.9,24.9
2018-10-12 18:00:00,33710,1,77.7,26.6
2018-10-12 19:00:00,33709,2,79.8,26.1
2018-10-12 20:00:00,33708,3,81.3,25.7
2018-10-12 21:00:00,33608,7,93.1,23.4
2018-10-12 22:00:00,33607,8,92.6,23.4
2018-10-12 23:00:00,33606,9,92.3,23.3
2018-10-13 00:00:00,33605,10,94.4,23.1
2018-10-13 01:00:00,33604,11,94.5,23.5
2018-10-13 02:00:00,33603,12,89.4,24.6
2018-10-13 03:00:00,33662,1,86.3,25.5
2018-10-13 04:00:00,33707,4,92.1,23.5
2018-10-13 05:00:00,33706,5,92.6,23.3
2018-10-13 06:00:00,33757,2,78.6,26.7
2018-10-13 07:00:00,33756,3,74.7,27.5
2018-10-13 08:00:00,33755,4,73.3,27.8
2018-10-13 09:00:00,33754,5,73.8,27.5
2018-10-13 10:00:00,33753,6,74.9,27.1
2018-10-13 11:00:00,33752,7,76.1,26.7
2018-10-13 12:00:00,33751,8,76.4,26.2
2018-10-13 13:00:00,33750,9,77.8,25.7
2018-10-13 14:00:00,33749,10,82.5,25.0
2018-10-13 15:00:00,33748,11,85.4,24.4
2018-10-13 16:00:00,33705,6,93.3,23.2
2018-10-13 17:00:00,33747,12,87.8,23.9
2018-10-13 18:00:00,33806,1,80.1,25.4
2018-10-13 19:00:00,33805,2,82.4,24.9
2018-10-13 20:00:00,33804,3,84.1,24.5
2018-10-13 21:00:00,33704,7,93.2,23.1
2018-10-13 22:00:00,33703,8,92.9,23.1
2018-10-13 23:00:00,33702,9,92.7,23.1
2018-10-14 00:00:00,33701,10,94.1,22.9
2018-10-14 01:00:00,33700,11,94.0,23.2
2018-10-14 02:00:00,33699,12,89.2,24.2
2018-10-14 03:00:00,33758,1,82.2,25.8
2018-10-14 04:00:00,33803,4,90.4,23.3
2018-10-14 05:00:00,33802,5,91.0,23.2
2018-10-14 06:00:00,33853,2,79.7,25.8
2018-10-14 07:00:00,33852,3,75.9,26.8
2018-10-14 08:00:00,33851,4,73.1,27.3
2018-10-14 09:00:00,33850,5,72.2,27.3
2018-10-14 10:00:00,33849,6,71.4,27.2
2018-10-14 11:00:00,33848,7,74.5,26.4
2018-10-14 12:00:00,33847,8,77.6,25.5
2018-10-14 13:00:00,33846,9,81.0,24.7
2018-10-14 14:00:00,33845,10,84.4,24.1
2018-10-14 15:00:00,33844,11,86.3,23.6
2018-10-14 16:00:00,33801,6,91.9,23.1
2018-10-14 17:00:00,33843,12,87.4,23.4
2018-10-14 18:00:00,33902,1,93.0,21.8
2018-10-14 19:00:00,33901,2,92.6,21.7
2018-10-14 20:00:00,33900,3,92.3,21.5
2018-10-14 21:00:00,33800,7,92.2,23.0
2018-10-14 22:00:00,33799,8,92.0,23.0
2018-10-14 23:00:00,33798,9,91.5,23.0
2018-10-15 00:00:00,33797,10,94.0,22.7
2018-10-15 01:00:00,33796,11,92.5,23.2
2018-10-15 02:00:00,33795,12,84.0,24.9
2018-10-15 03:00:00,33854,1,83.4,24.8
2018-10-15 04:00:00,33899,4,87.3,22.1
2018-10-15 05:00:00,33898,5,87.7,21.7
2018-10-15 06:00:00,33949,2,62.8,25.4
2018-10-15 07:00:00,33948,3,56.9,26.9
2018-10-15 08:00:00,33947,4,53.1,28.0
2018-10-15 09:00:00,33946,5,51.8,28.6
2018-10-15 10:00:00,33945,6,49.7,29.4
2018-10-15 11:00:00,33944,7,51.0,29.2
2018-10-15 12:00:00,33943,8,53.9,28.7
2018-10-15 13:00:00,33942,9,57.2,28.2
2018-10-15 14:00:00,33941,10,62.6,26.6
2018-10-15 15:00:00,33940,11,67.1,25.1
2018-10-15 16:00:00,33897,6,87.8,21.3
2018-10-15 17:00:00,33939,12,73.0,23.9
2018-10-15 18:00:00,33998,1,73.7,23.6
2018-10-15 19:00:00,33997,2,76.1,22.9
2018-10-15 20:00:00,33996,3,78.2,22.2
2018-10-15 21:00:00,33896,7,87.9,21.0
2018-10-15 22:00:00,33895,8,87.5,20.7
2018-10-15 23:00:00,33894,9,86.2,20.6
2018-10-16 00:00:00,33893,10,86.6,20.7
2018-10-16 01:00:00,33892,11,85.5,21.3
2018-10-16 02:00:00,33891,12,81.0,22.5
2018-10-16 03:00:00,33950,1,71.0,23.8
2018-10-16 04:00:00,33995,4,82.9,20.9
2018-10-16 05:00:00,33994,5,83.2,20.6
2018-10-16 06:00:00,34045,2,71.1,23.7
2018-10-16 07:00:00,34044,3,61.5,25.1
2018-10-16 08:00:00,34043,4,49.9,28.3
2018-10-16 09:00:00,34042,5,43.9,29.9
2018-10-16 10:00:00,34041,6,52.5,27.9
2018-10-16 11:00:00,34040,7,46.1,30.1
2018-10-16 12:00:00,34039,8,48.8,28.5
2018-10-16 13:00:00,34038,9,53.4,27.6
2018-10-16 14:00:00,34037,10,58.1,26.3
2018-10-16 15:00:00,34036,11,68.3,24.1
2018-10-16 16:00:00,33993,6,83.3,20.2
2018-10-16 17:00:00,34035,12,67.3,23.8
2018-10-16 18:00:00,34094,1,70.7,22.7
2018-10-16 19:00:00,34093,2,77.1,21.2
2018-10-16 20:00:00,34092,3,65.6,23.7
2018-10-16 21:00:00,33992,7,83.4,19.9
2018-10-16 22:00:00,33991,8,82.7,19.6
2018-10-16 23:00:00,33990,9,81.0,19.4
2018-10-17 00:00:00,33989,10,79.2,19.9
2018-10-17 01:00:00,33988,11,76.7,20.9
2018-10-17 02:00:00,33987,12,69.8,22.6
2018-10-17 03:00:00,34046,1,82.1,21.5
2018-10-17 04:00:00,34091,4,76.8,21.0
2018-10-17 05:00:00,34090,5,72.0,21.8
2018-10-17 06:00:00,34141,2,48.7,26.6
2018-10-17 07:00:00,34140,3,46.6,27.7
2018-10-17 08:00:00,34139,4,44.3,28.7
2018-10-17 09:00:00,34138,5,44.0,29.3
2018-10-17 10:00:00,34137,6,46.5,28.7
2018-10-17 11:00:00,34136,7,47.6,28.4
2018-10-17 12:00:00,34135,8,50.3,27.9
2018-10-17 13:00:00,34134,9,53.7,27.2
2018-10-17 14:00:00,34133,10,58.3,25.8
2018-10-17 15:00:00,34132,11,62.1,24.6
2018-10-17 16:00:00,34089,6,72.0,21.6
2018-10-17 17:00:00,34131,12,67.5,23.6
2018-10-17 18:00:00,34190,1,70.8,23.1
2018-10-17 19:00:00,34189,2,74.9,22.0
2018-10-17 20:00:00,34188,3,76.4,21.3
2018-10-17 21:00:00,34088,7,81.8,19.4
2018-10-17 22:00:00,34087,8,83.7,18.9
2018-10-17 23:00:00,34086,9,85.6,18.5
2018-10-18 00:00:00,34085,10,88.0,18.1
2018-10-18 01:00:00,34084,11,83.3,19.4
2018-10-18 02:00:00,34083,12,62.5,23.7
2018-10-18 03:00:00,34142,1,52.6,25.5
2018-10-18 04:00:00,34187,4,78.7,20.9
2018-10-18 05:00:00,34186,5,81.3,20.4
2018-10-18 06:00:00,34237,2,64.0,26.0
2018-10-18 07:00:00,34236,3,55.2,27.1
2018-10-18 08:00:00,34235,4,51.7,28.0
2018-10-18 09:00:00,34234,5,47.5,29.1
2018-10-18 10:00:00,34233,6,48.5,29.2
2018-10-18 11:00:00,34232,7,48.1,29.1
2018-10-18 12:00:00,34231,8,46.4,29.6
2018-10-18 13:00:00,34230,9,49.2,28.7
2018-10-18 14:00:00,34229,10,52.7,27.2
2018-10-18 15:00:00,34228,11,61.3,24.9
2018-10-18 16:00:00,34185,6,83.0,20.0
2018-10-18 17:00:00,34227,12,66.8,23.2
2018-10-18 18:00:00,34286,1,72.4,22.5
